Prices,URL,Image,Name
179,/zapatillas-campus/BZ0087.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dw041ec5c5/zoom/BZ0087_00_plp_standard.jpg?sw=230&strip=false,Zapatillas Campus
119,/zapatillas-kiel/B27808.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dwa7f0b5c7/zoom/B27808_00_plp_standard.jpg?sw=230&strip=false,Zapatillas KIEL
314,/zapatillas-nmd_r1/B42199.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dwc6dd2369/zoom/B42199_00_plp_standard.jpg?sw=230&strip=false,Zapatillas NMD_R1
454,/zapatillas-nmd_cs2-primeknit/D96744.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dw75d40c07/zoom/D96744_00_plp_standard.jpg?sw=230&strip=false,Zapatillas NMD_CS2 Primeknit
209,/zapatillas-vrx-cup-mid/B41483.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dwe8ea4a3b/zoom/B41483_00_plp_standard.jpg?sw=230&strip=false,Zapatillas VRX Cup Mid
223,/zapatillas-stan-smith/B41477.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dw2523cb0f/zoom/B41477_00_plp_standard.jpg?sw=230&strip=false,Zapatillas Stan Smith
263,/zapatillas-superstar/B37984.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dw77dd0101/zoom/B37984_00_plp_standard.jpg?sw=230&strip=false,Zapatillas SUPERSTAR
174,/zapatillas-adi-ease/B27792.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dwee5f578a/zoom/B27792_00_plp_standard.jpg?sw=230&strip=false,Zapatillas ADI-EASE
300,/zapatillas-i-5923/B37947.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dw0baf4013/zoom/B37947_00_plp_standard.jpg?sw=230&strip=false,Zapatillas I-5923
279,/zapatillas-deerupt-runner/B41765.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dw59708760/zoom/B41765_00_plp_standard.jpg?sw=230&strip=false,Zapatillas DEERUPT RUNNER
209,/zapatillas-samba-og/B42067.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dw8def3abb/zoom/B42067_00_plp_standard.jpg?sw=230&strip=false,Zapatillas SAMBA OG
343,/zapatillas-samba-sock-primeknit/CQ2218.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dwa095e552/zoom/CQ2218_00_plp_standard.jpg?sw=230&strip=false,Zapatillas Samba Sock Primeknit
349,/zapatillas-stan-smith-recon/AQ0868.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dw4c6d71dc/zoom/AQ0868_00_plp_standard.jpg?sw=230&strip=false,Zapatillas Stan Smith Recon
263,/zapatillas-superstar/B37985.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dwe6aabaf1/zoom/B37985_00_plp_standard.jpg?sw=230&strip=false,Zapatillas SUPERSTAR
499,/zapatillas-kamanda-01-dragon-ball-z/D97055.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dwfebbf58e/zoom/D97055_00_plp_standard.jpg?sw=230&strip=false,Zapatillas Kamanda 01 Dragon Ball Z
549,/zapatillas-ultra-tech-dragon-ball-z-dragon-ball-z/D97054.html,https://www.adidas.pe/dis/dw/image/v2/aaqx_prd/on/demandware.static/-/Sites-adidas-products/default/dw3cda3e3f/zoom/D97054_00_plp_standard.jpg?sw=230&strip=false,Zapatillas Ultra Tech Dragon Ball Z Dragon Ball Z
